1108075259897352193	2	you should go kill yourself for being a lesbian ew don ’ t think of me
1108098060138229761	0	<user> he is not a news anchor he is a suck up to d trump maybe even secret gay lovers
1108115844008198144	0	rosé white girl of the month
1108134533830983680	1	<user> damn i forgot you do security lmfao you do not count tho hoe lmao
1108816043865042945	0	people calling undocumented immigrants labor unskilled are dumb af ya ever built a house shit ain ’ t easy
1108932466599813120	0	niggas be knowing and be cool with everybody
1109079665694699521	0	<user> single religion in the floor of allah is islam search
1109087701960146945	0	<user> 😂 😂 tell me about it they have been co opted by immigrants that why 🤷 🏽 ‍ ♀ ️
1109097491482460161	0	they have no water no food but breed exponentially the human race is fucking retarded world water day
1109106538579296256	0	hey john what guchhi mah nigger
1109121969444802561	0	<user> some 3 rd world immigrant
1109138692126453760	0	i tell all my hoes rake it up break it down back it up fuck it up fuck it up
1109191792023482369	0	females say niggas ain shit and go try fw another female when whole time they not shit neither 😂 now you mad at fingers
1109212176328392704	0	<user> <user> you had me at retarded
1109216924276310017	1	i love picking up annoying retarded habits that i think are funny
1109237447005630464	0	hey when you are feeling sad about yourself and your body and your self worth listening to yusuf islam cat stevens is a trip
1109240085231398912	1	ariana this girl been stealing my songs man wtf everglow and stop being stingy bitch
1109305658980122629	1	<user> ok buddy retard
1109322805299027968	0	cause it a grimy world and niggas bout shit
1109327460984733696	1	bitches and burritos my fav combo
1109363200640929792	0	you all i lost one of those little white bitches i cant find my left airpod it over
1109433023236177920	1	yes im talking to this bitch myself
1109436617725566976	0	dem <number> nikes in yellow b da most hard shoes
1109450987440353280	0	that laung gawacha song is so bad whoever plays it has a prolapse rectum
1109465612970065921	0	<user> <user> i ’ m not on about your beef i was talking about calyko being retarded but yours also needs to stop
1109500157232480256	2	<user> black on black violence is impossible the white man 👨 did it whitey also didn ’ t move in to save the save screw whitey
1109531446757281793	0	sex after my ex has been trash so a bitch is celibate
1109531920722022400	2	<user> nigger nigger nigger
1109547724838457345	0	real nigger me please
1109558088988794881	0	we once went to freedom city to watch golola moses fight a thailand nigga ssebo was knocked out in <number> secs
1109574501291810817	1	<user> but you ’ re ok with palestinians killing their own people very nazi of u
1109574857803616257	1	<user> once we cut down the amount of illegal aliens coming in we can spend that money on americans
1109661527072751617	0	if you hate yourself nothing will work for you
1109692814231814144	0	<time> real nigga holiday 💙
1109709817927458816	1	these crazy grandiose women are obviously very fucking uneducated and obviously don ’ t know the difference between a poison and a medicine
1109753669367455744	1	you can not make a hoe a housewife boycott mafs mafsau mafs
1109817267590709249	0	chike ofili it propaganda to say ifeanyi okowa mentioned the name of ipob god chukwuokikeabiama it a lie from pit of hell
1109817980630822912	0	so you sitting her telling me it ok for a female to drug niggas but when a male do it we deserve to be stoned and thrown in a hole
1109838050396434432	0	seen street niggas dick ride 🤢
1109850855585517568	0	<user> cause she aint dumb she know he been hoein around with naruto cousin karin and jugo
1109854013883932677	2	<user> <user> yes terrorism and hate is islam
1109874842831147008	0	<number> mile run was powered by drag queen music and a nutritious breakfast of cinnamon toast crunch and slutty brownies
1109880794552643589	1	<user> that jihadist bitch has got to go now
1109896674166624256	0	do you see that nice black and red fish with a nice grin over there
1109911987583094784	1	<user> lakune is a retard
1109918186739122176	1	<user> bitch same tho lmfao do not blame you 🥵
1109925413529149440	1	bitches steam some veggies and swear theyre martha stewart
1109927053518884866	1	bitches be doing too much be cool hoe
1109959500633702401	0	duke bout to fall to a nigga named tacko ucf has duke in a submission ufc lol
1109975178942005248	0	niggas love acting like they know more than you
1109996926412288000	0	my dad a weird ass bitch
1110023098869399553	2	where is the bag of money nigger where is the bag of money
1110037292419375104	0	i am such a shady hoe omg
1110069233860268032	0	if your humor is based on racism homophobia sexism and rape you ’ re not fucking funny go home
1110149041239789568	1	<user> <user> you decide to follow his twitter and rant about his posts retard
1110190002804264960	0	<user> this is a dream come true finally women are getting respect in wwe
1110205483980341250	0	ran it up with the same niggas
1110212333303971840	1	<user> proof that you are retarded because you play xbox that not even accurate lmao
1110218184328658949	0	cardi b makes music for women who think collecting child support is making money moves
1110220889688145921	1	faggot so gay dyke no homo
1110223255267364864	0	cannot turn a hoe into a house wife if yall just fucking so be it do not try to change her ways you can not she content
1110226044492107776	0	<user> my great grandfather said he has not seen such propaganda since the nazis put out the leaflets in the ghettos
1110229370558472196	1	i am really pissed off tho lmao i hate dirty bitches
1110270902552461315	0	first attack montenegro <number> england <number>
1110273981171621889	0	tbh the only dm i have not muted is bc girl that bitch is cute <user>
1110313923537002500	0	<user> well you ’ re not ugly bitch
1110381149853880321	0	<user> who still believes vegas was a random act of violence parkland sandyhook time to bring it all to light thesepeoplearesick
1110474116597993472	1	huh the gays really can ’ t drive
1110650344466464768	1	<user> damn he actually retarded
1110662122072170496	1	<user> <user> i fucking hate this shit with a passion turkey are bastards for this
1110671349540896768	1	jordan pickford is a fucking copy of john from peaky blinders
1110691129882828800	1	<user> its an epidemic in all of america ghetto shitholes
1110697203205632000	1	<user> these hoes are strippers i ’ m done arguing with fleas lmao
1110814887008223234	0	<user> <user> i didn ’ t say it causes violence it seems to promote a certain lifestyle tho let ’ not pretend it doesn ’ t
1110932797290512384	1	<user> gatsby wasn ’ t retarded though
1110963566687862785	0	<user> of course <user> would like a post about illegal immigrants
1110992592018259969	0	<user> <user> no islamic culture demands the clipping do not interfere with their cultural traditions
1111009599191166978	0	<user> marry my cousin she also needs citizenship two undocumented immigrants equal a citizen it is basic math
1111022706370072576	1	<user> defining people movement and existence as crisis is some of the most overtly nazi ass shit that been rolled out yet
1111061738575810561	0	i ’ m that friend who will call you on a tuesday for margaritas 😂 and you better be ready bitch
1111263476218056706	1	i ’ m so sick of all white parties
1111372289029763073	0	<user> proud to be pro life and i am no nazi haha you spouting bs
1111381189334454273	2	bioethics needs make clear once and for all if it is moral to engineer a virus that only kills asians yes
1111398650255572995	0	these bitchass niggas bashing others for binge watching got should just fuck out of here ugot ayingowakulo bani
1111411786790498304	0	my dad said there no way r kelly usher were messing with the same girl because r kelly likes younger usher likes older women 🤣
1111414269822693376	0	<user> that ’ good to know i see homosexuality was made legal in india as far back as <date> 👍 🏾
1111442006776016897	0	weird niggas weird
1111537171327053826	0	edge smedge have you believe this gay old horse of affection
1111576140592877569	0	you know why cause karma is a bitch
1111582276847104000	0	you shipyard workin niggas are irritating hope you all get fired bitch
1111601889429192709	0	yas bitch hit that synthesizer and bass
1111610047371583488	0	been networking with a lot of black and hispanic women
1111868668147724289	0	i just found out my term is called queer curious so basically no one likes my type but the girls low key live ✨
1111990755927691274	1	<user> <user> keep running to russia you nazi sympathizer
1112012893472673792	0	<user> gt they can not love you gt implying 3 d women are capable of love either
1112069378160427008	2	so heartless bitch i hate you
1112193907033550848	0	<user> you me being retarded elderly pepo
1112352946673647617	2	<user> san bernardino residents don ’ t buy guns and give them to your jihadist neighbor to look cool
1112381811877916674	1	this bitch kenny got my key i can ’ t emuss lock the damn door
1112409527847211011	2	<user> get rid of illegal aliens send them back home ❤ ❤ ❤
1112434819483480065	1	<user> yea u ’ d be retarded go to werk guy
1112474625391247360	1	once i get comfortable around you you ’ re gone think i ’ m fucking retarded lol
1112504910485118979	0	<user> you ’ ll be my next homorable mention 🤧
1112515968234733568	0	cold part is la about to react to nip death with violence and he wouldn ’ t even want that
1112516650375495680	0	some dear friends refugee from raqqa just sent phileena home with some syrian strong cheese and my love for cheese is forever changed
1112597524920057858	1	<user> you think they ’ re nazis
1112695252224233472	1	do a split on the dick if you really with the shits little bitch 🤣 ok meek
1112706085926912000	0	rt if your account is a safe place for lgbtq members poc muslims women people from every nation
1112711240881586176	1	<user> i don ’ t take self help or career advice from white men or most white women most are too blind to poorer dynamics
1112728630478716928	1	<user> you ’ re so gay lmao
1112770907884437505	1	nobody gays after a minor inconvenience ok this is homophobic
1113045006833668096	0	<user> to say nothing of the proliferation of nazi parties post wall fall versus nonexistence before
1113068490741604352	1	<user> wow islam side by side w jews only <number> case in the entire world so what happened to all the jews in kolkata
1113124000467746816	0	comment “ 💜 ” and follow back whoever likes your reply
1113180197631782912	1	<user> the retard restarted the game
1113195741747601409	0	i ’ m gay and gray asexual not bi reality
1113227735881592833	0	imagine pullin up ya bitch house to a nighas car outside n u look thru her window n she laid up wit dude 😳 couldn ’ t even imagine
1113283213940666368	0	<user> <user> you retarded asl
1113292881823969285	1	hey guys pika pika bitch
1113385345582759936	1	good morning everyone except illegal aliens and avocados 😂
1113411677075144704	1	if heaven had a ghetto
1113418048227160064	0	<user> why are the immigrants being transported to low and middle class neighborhoods only
1113499178632658944	1	<user> serbs are asian but i suppose a low class geographically retarded american would not be able to tell
1113526903007272961	0	to all my islam followers i love you and your life matters stay safe
1113552207234732032	0	<user> what are your thoughts about one world religion it seems to me that catholic church embraces islam
1113560746829471744	0	<user> you scraped a draw against us with mourinho at home then we popped you <number> <number> at home you ain ’ t winning at ot
1113640929330585600	0	maybe ban the nazis before u wanna worry about me tweeting something for the thousandth time
1113705567782969344	0	<user> <user> there shd be a film called no hindus in kashmir wud be perfect islamic fanaticsm movement in kashmir
1113846714472042496	0	<user> <user> you ’ re the one going on about anti zionism and connecting it to the nazis fella
1113850321598599168	0	<user> i am saying i am retarded
1113924438838382592	0	<user> they don ’ t care about americans they only care about illegal immigrants
1113975889346289664	1	<user> why didnt he ask why ndp attracts ecosocailists who love debt charles is a fucking pussy
1114061114743107590	1	aventura is coming a celebration for spic hoes and spic gays only
1114145629935108096	1	<user> he ’ just gay in general no stipulations are needed
1114166509176098816	0	<user> i got this knowledge from brocku and mr carter professional rapper name jayz nigga real shit
1114190186039009281	0	<user> if germany does not understand or have knowledge about the so called muslem brotherhood take a look at the nazi party
1114195399575650304	0	<user> aww pidi <user> should also visit in countless kashmiri hindus living as refugees in various states from the delhi to andaman
1114386285387374592	0	how are you going to mess with a bitch that looks up to me 💀
1114406977051025408	1	<user> who gives a shit what the illegal mexican immigrants or libtard deluxe anderson thinks says or feels 🇮 🇱 🙏 🇮 🇱
1114486790453321728	1	<user> <user> target only jihadi muslims and rohingas
1114502464571695104	1	<user> <user> nordic countries have disturbingly high levels of muslim immigration
1114575701305200640	0	<user> <user> i learn islamic education in schools and im still gay honey
1114599869098991617	1	<user> less immigrants more houses to chose from lower prices open your eyes duetcheland
1114606843995860992	1	<user> son of bitch
1114610623072088064	1	<user> idk man apparently you gotta be a queer to have morals we all must be gay then only explanation
1114639328888741889	0	<user> keep i mind many many illegal immigrants have connections somehow to illegal tags all with pa design
1114647159649865729	1	<user> <user> she will blame it on jews or trump i bet
1114704091467399168	0	no more wrestlemania week in new york cause the ghetto thee ghetto
1114742810740051968	0	<user> its probably indonesian malaysian muslims who retweeted it
1114751266490654720	1	<user> the bees are illegal immigrants
1114981420508827648	0	<user> she is being threatened with actual violence not the pretend violence you are worried about
1115004669540085760	0	<user> i wow bitch
1115074659916165121	1	<user> its easy to see the fans of this idiot cant write a sentence with a single punctuation no wonder yall like this retard
1115156608214917120	0	<user> these people always make it so obvious they are feminazis it like they all signed a contract to look the same
1115292264597741570	2	<user> just shut up jihadi and whole country will burn you if you oppose
1115317199718232064	1	<user> bad breath uneducated dark circles looking like jafar from aladdin when they smile 🤮 🤮 🤮 whew the ghetto
1115398879606784000	1	<user> i really fucking hate it because i ’ ve seen so many hot takes based on my culture and everyone takes their word for it
1115411612863729666	0	oh hush rt <user> sliding in dms in this economy whew child the ghetto
1115422321550987264	1	<user> reject radical islam
1115546305198215168	1	<user> stupid woman retard
1115554198853173249	2	<user> <user> and she ’ a fucking raghead moslem intentional spelling
1115608401839439872	1	yepper another day with stupid yeah threaten eu with tariffs piss everyone off and turn u into a shithole country
1115697903681527808	2	if you ’ re an army that is republican you are not welcome here we hate you
1115717688624668674	1	<user> ah hes a fuckin retard
1115734054828158977	1	<user> <user> where as her bud adolf would have let his nazi nationalist make her into a lampshade
1115764597720408064	1	do the democrats feel white privilege or white racists are the problem these retards are retarted
1115775544858116096	1	<user> dont understand how they cant just implement a feature onto console which can change their fov shits gayer james charles
1115852543911919616	0	taeyong keeping that black hair
1115856536876847105	1	she call me a thot lil bitch you is a ho too 💀
1115874362681434117	0	<user> people who are responding to this tweet are retarded he was <number> they all say stupid things give them hell winnington
1115960471742554112	1	i ain t no white supremacists nor neo nazi but if i was i would have a vast collection of ties dedicated to my cause
1115973667014496256	0	<user> there was no moslem ban
1115999348758859779	0	cut to a st louis astrophysicist trying to cut the black hole into slices
1116007003334352896	0	fucking kim jongin in a black turtle neck and blue jeans im losing it
1116017651862712320	0	i find myself trying to relate with most lesbians by well being gay
1116021310117830662	0	<user> do not hate yourself for your physical appearance why the heck am i so ugly ughh
1116052167599767553	0	this bitch is weird as shit
1116060885590712320	0	<user> they are illegal immigrants not asylum seekers
1116144631048212481	1	<user> put fucking duos in apex u retards
1116149567739678721	0	<user> census questions only harm illegal immigrants
1116284284602474496	1	<user> <user> warren you look like a democratic cuck who worships women hoping to be one 😂 😂 😂
1116324381817544706	0	pray that my mom white blood count and platelets come up and stay up in jesus mighty name
1116404992456437766	0	<user> <user> bc he ’ a white man 💋
1116522029207810048	1	tell your kids about today how king ermias united the ghettos of america even if it ’ just for a day 🏁
1116530024671260672	0	<user> i thought they were not a threat and immigrants were great though
1116531316508495872	2	<user> safe and affordable killing of helpless babies just what a muslim wants one less infidel to kill or convert
1116574232626913281	0	<user> let ’ donate to a worthy cause like a legal immigrant who supports <user>
1116609926174928898	0	to get durga shakti women has to change thier bad habits and also don t cut hairs
1116646039123976192	0	these little niggas really riding around in my moms car and weve been tracking it for <number> minutes now whew shoutout to the sprint drive
1116693455739195393	0	play women and wine undo men laughing
1116693787051528193	0	this hoe ain t shit she a bad mom 😂
1116696609826508800	1	i hate a nigga with bitch ass tendencies lmfaoo u just got a extra leg u fuckin peon
1116697471009345537	1	congrats to trump for making progs admit that settling immigrants in our neighborhoods was always a punitive action
1116698316899856390	0	futurama episode about gang violence you all were reaching too hard and it very stereotypical and ignorant and needs to be banned of air
1116701861090869256	0	i am just a bitch
1116709595391516672	0	guus check out the anazing offers on the streetsmartsensation nissan micra <user>
1116711013091426305	0	hoseok said be gay do crimes w dionysus
1116713798075858944	0	just had kabitch to the jeep
1116725294684155905	0	ho keep sayin in the1 dior on my bitch and flood myself in saint laurent ⭐ ️ ⚠️
1116746157043126273	0	breaking president trump says he giving strong considerations to placing illegal immigrants in sanctuary cities ap
1116751513295126528	2	<user> only the skin or brown parts contain protein everything inside is carbonhydrate oya kill yourself knowswhatmatters
1116760942052663296	1	<user> thank you for hiding my notifications you living human garbage you communist nazi
1116783645820379138	0	<user> but did not romans crucified christ so why blame jews 🤔
1116784484005941249	0	why don ’ t we make a separate country for illegal aliens and call it mexico
1116784627291709440	1	bitches change niggas change
1116794085476409344	0	yellow album so cold niggas thought it was a fluke
1116806106330947584	1	<user> <user> illegal illegal illegal immigrants so deliberately obtuse
1116823936325517312	1	anytime a black person does something that you wouldn ’ t do y ’ all call it ghetto i ’ m sick of y ’ all
1116841221048209408	0	can doyoung and sejeong ib the star blossom mv please be my lesbian girlfriend and boyfriend
1116849328625213443	0	<user> it seems to be a nimby reaction and here i thought they loved immigrants
1116862502934077440	1	<user> no like they retarded 😭
1116866571434115073	0	niggahs was sayin she to pretty to b actin like a hoe and dey <percent> rite 😂
1116887530375274497	0	<user> everyone hate your knees
1116888771864219650	0	grape juice is for quacks
1116911127525560326	2	<user> fuck that nigger he got shot by other niggers for nigger reasons and niggers refuse to believe that
1116934108117176320	0	kenny telling facts tho a lot of hoes really want to be gangstas out here just pay attention to her music choices
1116934175196626944	1	<user> uk is becoming a nazi state 👎 👎 👎 👎 👎 👎
1116946053478125571	1	then hoes stole my choreo and still managed to make it look bad and lose with it lmfao
1116952651105804288	0	gimme all of that ultraviolence
1116973303661584384	0	<user> he already admitted to being a guy just say you are gay and let this delusion die
1116997551151026176	2	i hate slow retarded inconsiderate mfs just die g
1117054098774339584	0	stay in your lane aint no traffic in your lane stop trying to be in other niggas lanes
1117057575831441408	0	reyyan looking at the things tht miran brought to her 😍 😍 and amazed by how he knows the size of the shoes she wear 😍 😍 😍 😍 😍 hercai
1117069735126921216	0	remember kids the cucumber is the sluttiest vegetable
1117092388542001157	0	carlson hits the first batter in the shoe bases loaded two outs fly ball to jones in right for out three bottom of four <number> <number>
1117092728309813253	1	sad to say but i do not trust shit i know how bitches operate
1117114320561876992	1	every female in boston think they better than everybody else lmao bitch humble ya self you look fuckn ridiculous
1117128090487074819	0	you all think dolphins have a form of what up my nigga
1117130997126950919	1	<user> if this country was founded my muslims it would be an oppressive religiously intolerant regime it would be iran
1117155026277949440	1	<user> <user> what you dont want illegal aliens in your city liberal logic is illogical
1117155139545128965	1	throw some weave on dat bitch just bought a pack of yak
1117167344982401030	0	<user> hey beautiful we in the uk stand with you we love our muslim brothers we love you too
1117170620700217349	0	<user> so the nazis at <user> hate free speech
1117177776212197376	0	notto post an unpopular opinion but crystal reed is still one of the most beautifulwomen
1117185669871349764	2	<user> supporting terrorists wont get you anywhere so stop playing victim muzzie game
1117188005192720384	1	<user> in china muslim have special id card and they not allow travel around where they wanna goes it ’ great 🤗
1117201683749249025	0	<user> <user> this is incitement to violence right
1117223351498313729	1	you guys are all faggots
1117228200138960897	0	bitches be childish
1117235695360233473	0	<user> i ’ m pretty sure that black dude said punch nazis not punch every single white advocate ever
1117258654959505408	0	mad fine women with no substance it be such a waste
1117261716813778945	0	someone should tell them i scraped my ass out of the gutter got some on my shaikh still
1117300455409741825	0	split her like a twix smoking on zkittles high as a bitch
1117348610184753152	1	enough i m a homo just like it is so we used high tops he got his gay face on fraid so
1117382701521227776	0	<user> i was raped <date> april ain t shit lol cancelapril
1117389538198999040	0	<user> the guy should be sacked basically calling brexit voters nazi
1117424980080386048	0	mullets prevent you from getting a redneck
1117449517442523136	1	breaking trump plan to send illegal immigrants to sanctuary cities is undergoing review sarah sanders says
1117452142397116417	1	<user> got mad at me because i told him he was gay in 4 th grade was i serious yes is he gay yes
1117477715081408512	0	can someone anyone tell me the african word for patriarchy in any african language there is none these things are not who we are
1117481196324302849	0	<user> <user> hes so cute
1117481225705480195	0	<number> intensity by anyone wearing black and gold right now fans included
1117488989362098177	2	this nigger just saved the uk
1117500137801121794	0	<user> “ bitches doing blackface ”
1117509252044685318	0	<user> jisung hums urging him to continue biting down on his lips to stop the corners of his mouth turning up
1117523131009204225	0	if she not bringing in da bag leave dat hoe
1117524200560967680	0	⛔ ️ game of thrones spoilers ⛔ ️ look away now aliens come down and kill all the white walkers then high five jon snow 🛸 game of thrones
1117526633257168896	0	<money> white people rich rich
1117547155978366976	2	<user> <user> i hate you so fckin much 😩 🤮
1117551592490688513	0	<user> wow sounds like a great reason to build the wall and stop another million illegal aliens from coming to the usa this year
1117583156205379586	0	i do not care about so called exceptional white people who are not racist at the end of the day white supremacy is a business
1117594639685570560	1	yes she fine but she a hoe
1117595210094002176	0	gay people tweeting about got just look like they ’ re ready to party and play
1117597598666362881	1	y ’ all bitches walk around y ’ all dirty ass cribs with nothing on y ’ all feet amp y ’ all want a nigga to suck your toes spare me
1117653993294061569	0	i am high af on nyquil bitches how is your night
1117669628015255552	1	you put a ring on that bitch amp she a hoe still 🤣
1117676869027975169	1	non aussies calling blacks coons isnt cricket get back in your place you retards
1117745773054185473	0	<user> looked through this guys account very islamaphobic we don ’ t need another one of those
1117754413295243265	1	niggas be acting like bitches and bitches be loving these niggas wassup these bitches
1117784796850196481	0	eat your dic wait thats gay
1117798906472095744	2	if slavery went on a little longer america would probably have super niggers
1117838823688478728	1	lmao a lot of you all new bitches be my old ho
1117846516046204928	0	they ain ’ t down w me but they kno i ’ m <number> bitch that it ’ up w
1117864564119330818	2	<user> yea that so so true more info han faggot it becoming feminine thanks for correcting me
1117879411951357952	0	get a load of that nigger
1117942322304573440	0	white boys b flexing their pics of them and a fish like we supposed to swoon over that shit
1117944339777359873	0	why tf are white tees so expensive
1117963226719764480	0	the gap between blackpink and other artists 🤭
1117978514987343872	1	stop gassing these hoes
1117988623239004161	0	if your ex is treating their new thang better than they ever treated you forget that hoe
1117994671408656384	0	everybody posting tiger idc of the nigga cured sickle cell with one hand tied behind his back wearing a blindfold fuck tiger
1117997582284775424	0	who is the retard who renamed the war raiders to the viking experience raw
1118063663536070656	1	is it me or are bin men the most retarded people on earth
1118090272213295105	0	hot phat ass stash big this nigger this nigger
1118118013327355904	0	whoever posts the fucking spoilers for endgame is catching these fucking hands
1118137999185915908	0	fuck bitches get money back on my bull shit
1118162359716130816	1	<user> did not know what a nazi salute was that because all the left wing media paint everyone as nazis
1118164544919093249	0	hol up now let me turn up ona hoe
1118166944081956871	0	is it actually possible to save a hoe
1118168965736431621	1	just cause we no longer fuck w each other don ’ t mean i hate you but don ’ t try to be dry ass petty with me
1118183016638164993	0	pussy niggas wearing purses and they jeans too tight
1118196417464606720	0	see this little white supremacist idol you got going for you is not why notre dame was built it was built to honor a living god
1118215212111237120	1	bts baby bts bitch bts bastard
1118233205708976128	0	gg raped by the goat
1118252411414564864	0	mice are sexily jewish and i grow increasingly aroused thinking about rikki tikki tavi bitch
1118264738478198784	0	homies get in the gloves when they settling some shit with each other why can not women 🤔
1118271659058847744	0	<user> <user> like nigga care
1118280228025954304	0	luv seeing white ppl telling indigenous folks whose parents went to residential schools that they should be more upset about notre dame 🤔
1118282778154536962	1	<user> now now you naughty little slut
1118282845263421445	2	so they burnt the talmud in the notre dame cathedral now jews and muzzies celebrate muzzie cucks and jewish bucks
1118303711950974976	0	anti nazi merch and shit rules but no matter the context i ’ m not buying anything that has a swastika on it
1118313782453780480	0	ladies we not taking no niggas serious starting june it summer so they bout to have <number> girlfriends
1118338491119742976	1	only in a sprite commercial can black people look retarded dancing
1118341460657459200	1	grown men subtweeting like bitches
1118356727940952064	1	<user> <user> you know what you could have done pulled over and checked the bag you mongoloid lol
1118396548658843649	0	all these niggas makin babies i jus wanna make a million 🎖
1118417524389867520	0	why tf is the seoul immigration office for the inner seoul districts outside of seoul
1118464404113297409	0	she know she my dawg she said if any bitch try to hurt u i ’ m beating her ass 😭 😭
1118490723370901505	1	such a retard
1118521140471898112	1	say what you will about nazi germany but it was definitely the most lgbt inclusive place in the middle east
1118565994363015177	0	high school relationships are like leeches they suck the life out of you datings gay
1118567055496708096	1	<user> because your to fat bitch
1118577155389059072	1	<user> lies trying to ban transgender people is your priority and considering slutlania was a lesbian porn extra i say fuck her
1118579093153382400	0	mmh alsterwasser grapefruit
1118583652391297025	0	whoever made baseball caps acceptable going our attire thank you greasy hair club
1118619387848810496	0	lmfao man city got hoed out 🤭
1118625457010823169	0	why does it smell like black sesame mochi
1118632792831799298	1	unpopular opinion wearing dg in <number> is racist and i will assume you hate asians and gay rights
1118701768169254912	0	<user> will you be going on tour ghettobaby
1118721393313579008	0	so are we gonna get let ’ get married or is baby boy the closest thing to it we ’ ll ever get <user> ghettobaby
1118756868728315904	1	rafael was right for doing what he did 💔 i hate you jane janethevirgin
1118855959160545280	0	<user> no collusion time to end the witch hunt and presidential harassment
1118978139256950784	1	<user> u negroes never take your destiny into your own hands and just keep waiting for others to change your lot in life
1119005968451264512	1	<user> alright seriously fuck it is a fucking medieval nightmare over there this shit is fucked up how do we stop this
1119030161184149504	1	i can not love a bitch trust no thot never bring a pig to yo spot dolce gabanna on my flip flops
1119072410404311040	0	free viewing of ghost bait until whoever is charge at travel channel catches wind of it
1119074088159367169	1	bitch we took <number> hours to clear a 4 km jam ratchet 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮
1119687800847130624	0	girls are hot full homo
1119979940080783360	1	anyone else think homophobes deserve to be beaten w a pillowcase that contains numerous bars of soap
1120011166972030981	1	<user> now condemn the muslims who actually did the killing
1120040632548909056	1	the world would be much better off without sick whites towel heads and basketball americans
1120044327143653377	1	<user> thanks folks i was moking the feminazi from the original tweet i don ’ t need any assistance from you so have a nice day ☺ ️
1120078934329131009	1	<user> smoking a faggot
1120281854748319755	1	family reunion soon im gonna end up reading some gay shit minsung au 🤙 🏻 🤙 🏻
1120393066739830785	1	<user> <user> it is no surprise as trudeau openly supports isis refugees and hamas
1120429536192208896	1	i can ’ t go out sad over no nigga
1120541331187695616	1	<user> wave migration is being cracked down on i doubt it ’ going to be too much diverse in the future only vetted immigrants
1120656515143127040	1	<user> keep muslim away defend christian faith ban abortion welcome black american babies in the us
1120734025885392897	1	this is so fucking retarded
1120835758741438467	1	<user> all homosexuals and transsexuals are narcissists
1120883481549189120	1	<user> <user> u spell it like a retard
1120963496257175552	0	<user> <user> sia keka sie i just realised how my friends retard the progress of their fellow mates
1121004436887875586	1	<user> there all full of shit who ever believes them are truly retarded
1121067295772557312	0	<user> washington voted down three times but tax nazi inslee showed his real dictatorship and passed it anyways
1121073521235562497	0	<user> you are getting raped
1121090278172045312	0	are not we muslims stopshiitevictimization
1121138432288468995	1	alright i ’ m going to change back my avi before people think i ’ m gay 😂
1121219290089381889	1	<user> if no one is above the law then why are there so many illegal aliens in our country
1121465772549844998	1	<user> im unsure as to why <number> of the people in this comment section are weeaboos or nazis but draw a furry pussy
1121505966556626949	0	<user> truly the ghetto
1121601667999440901	1	that shit was not relevant at all white people lame
1121631476909346816	1	<user> aint he bisexual an lgbt king of gays even his mind
1121644672189734912	0	iron man black widow thanos dies in the new avengers movie 🥴
1121645666256556033	1	bitches act like a nigga do not got feelings
1121649873164460034	0	bitches gettin brave
1121666365155188736	0	thanos so op bro like how this nigga win back to back
1121682517394776065	0	bust that ugly nigga eye out
1121721033688481793	0	lrt i want the squid man grape boi
1121765912745586688	1	cut them hoes of quic
1121775425443774464	0	spending addiction i pay all cash no need for the atm that for ma mama she scared niggas might rob her
1121823177611579393	0	shoes part <number> piece of
1121833046787883012	0	i swear i will never call you bitch again tupac 😊
1121836867782156288	0	young niggas went sideways when they stopped listening to they barbers uncles and pastors
1121842500732428294	0	this nigga thanos done killed aquaman
1121868962625675264	1	lovren is a fucking joke of a defender he ’ useless
1121870023922864129	0	being in a goofy relationship is my kind of thing cause my ass retarded
1121873744128094208	1	<user> <user> do not have any hth need more hoes tho
1121888092850401280	1	<user> <user> you are so retarded
1121889581803159555	1	talking to them hoes you steady gossip yeah that bitch shit you a bitch nigga on my momma 😤
1121910981171523585	1	idk who cry more servers or bitches with cheating niggas
1121915418736615424	1	<user> i hate you so much in the most sub cocksucker suckalicious sort of way of course
1121935530403467267	0	she single cuz she can not find a nigga worth her time ✍ 🏼
1121937362492194818	1	the jews “ lol we killed jesus ” god “ you never saw this coming i summon pot of greed to draw three additional cards from my deck ”
1121943264691617793	0	sw <number> shoe hits
1121949459716292608	0	of couse the jewish qb gets traded to miami
1121959412778897409	0	niggas ah pay dollar just to stand beside her
1121986042427596800	1	i really fucking hate people who play games with me what do i look like an xbox i mean come on
1121989408876482561	1	if pete gets elected i ’ m going to cut off my gay ear
1121994389100699648	0	these niggas fake quick to break they will bend on a nigga
1122009786361368576	0	male iguana go crazy over women
1122009908021305350	1	<user> <user> no thanks i don ’ t support homophobic and racist trump supporters
1122013674485506048	0	renjun is a lesbian entende
1122122155989327872	0	<user> <user> because muslims nice americans bad wait didnt they attack us never forget
1122150832445775874	0	no one not a single breathing sole not even the tiniest insect on the planet stingy broke guy i love independent women 🙄
1122175914379399168	1	<user> lol i am just gonna say karma is an army try to destroy us fufu not that easy bitch
1122212018931609600	1	keep lettin them white chewbacca feminist hoes buck yall up
1122287684163076096	0	yeah those skyscrapers i totally recognize those from dc 🙃 me tv wonder woman
1122314661934915584	1	i got game for you young hoes do not grow to be a dumb hoe that a no no
